Order ID,Product,Quantity Ordered,Price Each,Order Date,Street Address,City,State
184305,Lightning Charging Cable,2,14.95,2022-01-06 17:09:00,590 South St,Dallas,TX
184306,AAA Batteries (4-pack),4,2.99,2022-01-08 10:02:00,186 6th St,Boston,MA
184316,Bose SoundSport Headphones,1,99.99,2022-01-28 19:24:00,708 Wilson St,Seattle,WA
184321,Wired Headphones,2,11.99,2022-01-04 22:05:00,785 9th St,Boston,MA
184322,Vareebadd Phone,1,400.0,2022-01-19 23:08:00,688 Ridge St,Portland,ME
184326,Bose SoundSport Headphones,1,99.99,2022-01-28 15:59:00,516 Chestnut St,Dallas,TX
184334,20in Monitor,1,109.99,2022-01-03 13:05:00,587 13th St,Seattle,WA
184337,AAA Batteries (4-pack),4,2.99,2022-01-20 17:53:00,926 West St,Los Angeles,CA
184337,27in FHD Monitor,1,149.99,2022-01-20 17:53:00,926 West St,Los Angeles,CA
184341,AAA Batteries (4-pack),4,2.99,2022-01-20 19:25:00,746 Dogwood St,Boston,MA
184342,Bose SoundSport Headphones,1,99.99,2022-01-03 22:04:00,963 Cedar St,Seattle,WA
184355,AAA Batteries (4-pack),2,2.99,2022-01-26 22:11:00,820 West St,Portland,ME
184358,27in FHD Monitor,1,149.99,2022-01-25 11:21:00,188 Cedar St,San Francisco,CA
184370,Wired Headphones,2,11.99,2022-01-15 01:54:00,232 2nd St,Seattle,WA
184370,Google Phone,1,600.0,2022-01-15 01:54:00,232 2nd St,Seattle,WA
184380,Wired Headphones,2,11.99,2022-01-19 12:45:00,467 Chestnut St,Seattle,WA
184381,AA Batteries (4-pack),2,3.84,2022-01-04 14:04:00,671 9th St,Los Angeles,CA
184399,27in FHD Monitor,1,149.99,2022-01-05 09:41:00,336 South St,Seattle,WA
184427,AA Batteries (4-pack),2,3.84,2022-01-15 19:58:00,245 Hickory St,Portland,ME
184428,USB-C Charging Cable,1,11.95,2022-01-30 15:42:00,63 Washington St,San Francisco,CA
184432,Bose SoundSport Headphones,1,99.99,2022-01-10 12:05:00,474 Park St,San Francisco,CA
184437,Apple Airpods Headphones,1,150.0,2022-01-28 19:19:00,804 13th St,Portland,ME
184439,Bose SoundSport Headphones,1,99.99,2022-01-22 09:04:00,85 Willow St,Seattle,WA
184447,Wired Headphones,2,11.99,2022-01-09 19:02:00,695 Willow St,Boston,MA
184455,USB-C Charging Cable,1,11.95,2022-01-19 20:23:00,477 12th St,Seattle,WA
184459,Bose SoundSport Headphones,1,99.99,2022-01-14 21:08:00,863 Highland St,Los Angeles,CA
184468,AA Batteries (4-pack),2,3.84,2022-01-05 21:03:00,692 Ridge St,Dallas,TX
184478,Wired Headphones,2,11.99,2022-01-02 10:46:00,836 River St,Portland,ME
184492,Lightning Charging Cable,2,14.95,2022-01-12 12:06:00,194 Dogwood St,Seattle,WA
184498,Apple Airpods Headphones,1,150.0,2022-01-20 13:01:00,767 14th St,San Francisco,CA
184504,27in 4K Gaming Monitor,1,389.99,2022-01-23 13:13:00,981 7th St,Dallas,TX
184509,Wired Headphones,2,11.99,2022-01-12 00:50:00,682 Cherry St,Seattle,WA
184510,Wired Headphones,2,11.99,2022-01-03 00:34:00,775 Lincoln St,Seattle,WA
184518,Lightning Charging Cable,2,14.95,2022-01-25 14:38:00,415 10th St,San Francisco,CA
184522,Lightning Charging Cable,1,14.95,2022-01-10 12:51:00,253 North St,Seattle,WA
184523,ThinkPad Laptop,1,999.99,2022-01-08 10:00:00,151 West St,Portland,ME
184524,AAA Batteries (4-pack),2,2.99,2022-01-29 15:23:00,483 Cedar St,San Francisco,CA
184525,AA Batteries (4-pack),2,3.84,2022-01-31 08:24:00,979 7th St,Portland,OR
184526,ThinkPad Laptop,1,999.99,2022-01-22 00:16:00,381 9th St,New York City,NY
184534,20in Monitor,1,109.99,2022-01-24 17:47:00,599 8th St,Portland,ME
184535,27in FHD Monitor,1,149.99,2022-01-04 21:45:00,440 River St,Seattle,WA
184540,Apple Airpods Headphones,1,150.0,2022-01-05 14:40:00,112 Spruce St,San Francisco,CA
184547,Lightning Charging Cable,2,14.95,2022-01-15 06:20:00,699 River St,San Francisco,CA
184550,27in 4K Gaming Monitor,1,389.99,2022-01-17 18:29:00,561 Forest St,New York City,NY
184557,USB-C Charging Cable,2,11.95,2022-01-06 11:17:00,358 Elm St,Atlanta,GA
184563,AAA Batteries (4-pack),4,2.99,2022-01-13 17:10:00,962 Church St,Seattle,WA
184570,Lightning Charging Cable,1,14.95,2022-01-24 00:15:00,810 Maple St,San Francisco,CA
184579,27in FHD Monitor,1,149.99,2022-01-22 18:27:00,547 14th St,Los Angeles,CA
184580,Bose SoundSport Headphones,1,99.99,2022-01-12 15:05:00,193 West St,Seattle,WA
184626,Google Phone,1,600.0,2022-01-06 14:29:00,956 Sunset St,Seattle,WA
184631,AAA Batteries (4-pack),2,2.99,2022-01-12 23:12:00,343 Washington St,Atlanta,GA
184639,Macbook Pro Laptop,1,1700.0,2022-01-13 07:13:00,445 Walnut St,New York City,NY
184640,27in 4K Gaming Monitor,1,389.99,2022-01-29 19:03:00,281 13th St,Portland,ME
184647,27in FHD Monitor,1,149.99,2022-01-20 17:55:00,318 Madison St,Los Angeles,CA
184648,AAA Batteries (4-pack),2,2.99,2022-01-07 13:57:00,107 4th St,San Francisco,CA
184652,AAA Batteries (4-pack),1,2.99,2022-01-21 14:45:00,783 Sunset St,Portland,OR
184653,Lightning Charging Cable,2,14.95,2022-01-16 23:43:00,609 Hill St,New York City,NY
184657,Wired Headphones,2,11.99,2022-01-30 07:24:00,784 River St,Atlanta,GA
184666,USB-C Charging Cable,1,11.95,2022-01-11 20:53:00,470 Park St,Los Angeles,CA
184670,Apple Airpods Headphones,1,150.0,2022-01-13 15:54:00,706 South St,Boston,MA
184673,AAA Batteries (4-pack),8,2.99,2022-01-25 16:40:00,882 Forest St,Austin,TX
184676,AA Batteries (4-pack),2,3.84,2022-01-09 21:33:00,543 Ridge St,Portland,ME
184694,AA Batteries (4-pack),1,3.84,2022-01-28 04:27:00,738 6th St,Los Angeles,CA
184695,AA Batteries (4-pack),4,3.84,2022-01-13 04:35:00,365 Jackson St,San Francisco,CA
184700,Vareebadd Phone,1,400.0,2022-01-22 13:38:00,323 1st St,New York City,NY
184703,Wired Headphones,2,11.99,2022-02-01 01:44:00,455 8th St,Dallas,TX
184712,Lightning Charging Cable,1,14.95,2022-01-04 11:26:00,161 West St,Seattle,WA
184716,Wired Headphones,2,11.99,2022-01-20 18:03:00,563 Meadow St,Portland,ME
184718,USB-C Charging Cable,2,11.95,2022-01-20 15:23:00,105 South St,Boston,MA
184722,Apple Airpods Headphones,1,150.0,2022-01-28 12:20:00,786 8th St,Atlanta,GA
184727,Wired Headphones,1,11.99,2022-01-20 09:59:00,243 North St,Austin,TX
184731,Apple Airpods Headphones,1,150.0,2022-01-22 12:35:00,368 5th St,San Francisco,CA
184733,AAA Batteries (4-pack),2,2.99,2022-01-19 11:11:00,704 South St,Seattle,WA
184734,ThinkPad Laptop,1,999.99,2022-01-11 16:54:00,97 Johnson St,Dallas,TX
184756,Vareebadd Phone,1,400.0,2022-02-01 03:18:00,470 Lincoln St,Los Angeles,CA
184775,Lightning Charging Cable,1,14.95,2022-01-13 13:41:00,947 8th St,Portland,ME
184786,Lightning Charging Cable,1,14.95,2022-01-18 18:00:00,310 Center St,San Francisco,CA
184793,34in Ultrawide Monitor,1,379.99,2022-01-04 09:29:00,313 8th St,Seattle,WA
184808,USB-C Charging Cable,2,11.95,2022-01-28 21:26:00,66 1st St,San Francisco,CA
184809,iPhone,1,800.0,2022-01-24 08:46:00,133 Meadow St,Portland,OR
184819,Macbook Pro Laptop,1,1700.0,2022-01-10 21:32:00,834 Sunset St,Boston,MA
184826,AAA Batteries (4-pack),2,2.99,2022-01-16 16:19:00,182 Highland St,Portland,OR
184831,Google Phone,1,600.0,2022-01-12 16:53:00,710 Ridge St,Austin,TX
184836,Apple Airpods Headphones,1,150.0,2022-01-18 12:27:00,256 Jackson St,New York City,NY
184846,Bose SoundSport Headphones,1,99.99,2022-01-09 15:40:00,971 Lakeview St,Seattle,WA
184851,AA Batteries (4-pack),4,3.84,2022-01-10 19:31:00,249 14th St,Portland,ME
184852,AAA Batteries (4-pack),4,2.99,2022-01-08 21:22:00,796 Wilson St,Portland,ME
184859,Bose SoundSport Headphones,1,99.99,2022-01-07 00:35:00,291 Forest St,San Francisco,CA
184872,Bose SoundSport Headphones,1,99.99,2022-01-13 21:42:00,313 Jackson St,Los Angeles,CA
184875,Wired Headphones,1,11.99,2022-01-13 11:17:00,981 Spruce St,Seattle,WA
184876,Lightning Charging Cable,1,14.95,2022-01-05 22:02:00,986 Hickory St,Portland,ME
184878,AA Batteries (4-pack),1,3.84,2022-01-13 22:20:00,436 1st St,San Francisco,CA
184880,Bose SoundSport Headphones,1,99.99,2022-01-03 15:56:00,956 13th St,Portland,ME
184882,ThinkPad Laptop,1,999.99,2022-01-18 13:29:00,643 Madison St,Los Angeles,CA
184897,iPhone,1,800.0,2022-01-31 19:06:00,618 River St,Atlanta,GA
184897,Google Phone,1,600.0,2022-01-31 19:06:00,618 River St,Atlanta,GA
184898,Macbook Pro Laptop,1,1700.0,2022-01-07 10:51:00,472 Hill St,San Francisco,CA
184903,AA Batteries (4-pack),4,3.84,2022-01-02 23:04:00,318 South St,Seattle,WA
184912,ThinkPad Laptop,1,999.99,2022-01-12 08:04:00,458 Madison St,Dallas,TX
184915,USB-C Charging Cable,1,11.95,2022-01-30 20:48:00,683 Ridge St,Boston,MA
184925,AAA Batteries (4-pack),1,2.99,2022-01-11 13:47:00,725 7th St,San Francisco,CA
184926,AAA Batteries (4-pack),4,2.99,2022-01-28 19:34:00,478 Willow St,Dallas,TX
184937,Apple Airpods Headphones,1,150.0,2022-01-03 18:49:00,969 13th St,San Francisco,CA
184940,Apple Airpods Headphones,1,150.0,2022-01-28 12:40:00,566 Jackson St,Los Angeles,CA
184947,Lightning Charging Cable,2,14.95,2022-01-12 13:39:00,546 Ridge St,San Francisco,CA
184948,27in FHD Monitor,1,149.99,2022-01-02 14:41:00,828 Washington St,Portland,ME
184951,27in 4K Gaming Monitor,1,389.99,2022-01-14 23:59:00,156 1st St,Los Angeles,CA
184958,USB-C Charging Cable,2,11.95,2022-01-01 22:06:00,739 1st St,Dallas,TX
184959,AAA Batteries (4-pack),2,2.99,2022-01-14 19:27:00,952 6th St,Austin,TX
184961,Wired Headphones,2,11.99,2022-01-28 16:49:00,389 Johnson St,Seattle,WA
184967,Bose SoundSport Headphones,1,99.99,2022-01-09 08:39:00,157 Cherry St,Seattle,WA
184972,AAA Batteries (4-pack),4,2.99,2022-01-26 13:53:00,844 West St,Boston,MA
184975,Wired Headphones,4,11.99,2022-01-23 22:28:00,530 North St,Boston,MA
184981,Apple Airpods Headphones,1,150.0,2022-01-13 18:58:00,304 5th St,Boston,MA
184988,27in 4K Gaming Monitor,1,389.99,2022-01-04 02:08:00,60 Maple St,Portland,ME
184994,Bose SoundSport Headphones,1,99.99,2022-01-19 11:44:00,522 5th St,Los Angeles,CA
184999,AAA Batteries (4-pack),2,2.99,2022-01-10 00:19:00,347 North St,New York City,NY
184999,27in 4K Gaming Monitor,1,389.99,2022-01-10 00:19:00,347 North St,New York City,NY
185007,Lightning Charging Cable,1,14.95,2022-01-16 16:16:00,502 Hickory St,Portland,ME
185009,USB-C Charging Cable,2,11.95,2022-01-23 10:52:00,738 12th St,Portland,ME
185037,Lightning Charging Cable,1,14.95,2022-01-20 02:25:00,895 Jefferson St,Atlanta,GA
185039,AAA Batteries (4-pack),2,2.99,2022-01-27 01:14:00,672 11th St,Boston,MA
185040,Apple Airpods Headphones,1,150.0,2022-01-23 20:38:00,251 Johnson St,San Francisco,CA
185048,Apple Airpods Headphones,1,150.0,2022-01-12 22:54:00,202 12th St,San Francisco,CA
185049,Lightning Charging Cable,2,14.95,2022-01-09 06:22:00,103 Willow St,Los Angeles,CA
185054,Bose SoundSport Headphones,1,99.99,2022-01-03 18:16:00,792 7th St,Portland,ME
185062,iPhone,1,800.0,2022-01-11 19:41:00,231 4th St,Dallas,TX
185074,Bose SoundSport Headphones,1,99.99,2022-01-01 23:29:00,254 Hill St,Portland,OR
185080,27in 4K Gaming Monitor,1,389.99,2022-01-08 11:47:00,169 11th St,San Francisco,CA
185084,ThinkPad Laptop,1,999.99,2022-01-01 12:42:00,97 Jackson St,Dallas,TX
185091,Apple Airpods Headphones,1,150.0,2022-01-18 11:26:00,617 8th St,Los Angeles,CA
185122,Wired Headphones,1,11.99,2022-01-24 16:58:00,513 2nd St,Seattle,WA
185123,Macbook Pro Laptop,1,1700.0,2022-01-26 15:54:00,853 Wilson St,San Francisco,CA
185124,Bose SoundSport Headphones,1,99.99,2022-01-23 01:31:00,465 Lake St,Boston,MA
185152,Apple Airpods Headphones,1,150.0,2022-01-16 16:10:00,3 Cedar St,Seattle,WA
185155,USB-C Charging Cable,1,11.95,2022-01-02 15:38:00,964 Jackson St,Portland,ME
185161,27in FHD Monitor,1,149.99,2022-01-05 11:34:00,133 Dogwood St,Boston,MA
185164,USB-C Charging Cable,1,11.95,2022-01-03 12:09:00,858 Cedar St,Portland,ME
185165,Wired Headphones,4,11.99,2022-01-21 22:38:00,997 South St,Austin,TX
185177,AAA Batteries (4-pack),1,2.99,2022-01-15 13:34:00,347 Forest St,San Francisco,CA
185184,Lightning Charging Cable,1,14.95,2022-01-22 18:44:00,444 North St,Los Angeles,CA
185197,Lightning Charging Cable,1,14.95,2022-01-17 09:51:00,151 Hill St,Boston,MA
185209,Wired Headphones,1,11.99,2022-01-17 04:14:00,146 4th St,Dallas,TX
185214,AAA Batteries (4-pack),4,2.99,2022-01-08 09:53:00,43 Johnson St,San Francisco,CA
185219,34in Ultrawide Monitor,1,379.99,2022-01-24 23:43:00,564 8th St,Portland,OR
185226,Macbook Pro Laptop,1,1700.0,2022-01-31 12:39:00,465 Chestnut St,Boston,MA
185232,USB-C Charging Cable,2,11.95,2022-01-07 18:25:00,144 9th St,Seattle,WA
185238,USB-C Charging Cable,1,11.95,2022-01-12 17:20:00,494 Willow St,San Francisco,CA
185240,Bose SoundSport Headphones,1,99.99,2022-01-20 11:28:00,112 Hickory St,Seattle,WA
185248,34in Ultrawide Monitor,1,379.99,2022-01-22 00:01:00,711 8th St,Seattle,WA
185249,iPhone,1,800.0,2022-01-19 00:42:00,888 Lakeview St,Portland,ME
185251,Flatscreen TV,1,300.0,2022-01-07 21:04:00,150 4th St,Boston,MA
185253,Lightning Charging Cable,2,14.95,2022-01-11 18:34:00,698 Chestnut St,San Francisco,CA
185265,Lightning Charging Cable,1,14.95,2022-01-24 12:41:00,483 Park St,Portland,ME
185269,LG Washing Machine,1,600.0,2022-01-21 11:11:00,148 Jackson St,San Francisco,CA
185270,Apple Airpods Headphones,1,150.0,2022-01-25 10:18:00,836 Johnson St,New York City,NY
185272,Wired Headphones,1,11.99,2022-01-13 08:48:00,33 Park St,San Francisco,CA
185281,Apple Airpods Headphones,1,150.0,2022-01-03 18:31:00,92 Lakeview St,Austin,TX
185290,27in FHD Monitor,1,149.99,2022-01-11 08:30:00,546 Johnson St,Boston,MA
185292,34in Ultrawide Monitor,1,379.99,2022-01-08 15:05:00,879 5th St,Portland,OR
185298,Wired Headphones,2,11.99,2022-01-08 20:54:00,441 South St,Austin,TX
185299,AAA Batteries (4-pack),4,2.99,2022-01-15 22:46:00,371 Chestnut St,San Francisco,CA
185322,AAA Batteries (4-pack),4,2.99,2022-01-12 11:21:00,752 2nd St,Boston,MA
185323,Wired Headphones,1,11.99,2022-01-22 17:05:00,43 Church St,San Francisco,CA
185337,Lightning Charging Cable,1,14.95,2022-01-24 00:35:00,394 5th St,Los Angeles,CA
185344,Flatscreen TV,1,300.0,2022-01-23 16:20:00,833 Spruce St,Portland,ME
185350,20in Monitor,1,109.99,2022-01-03 17:52:00,947 Dogwood St,Dallas,TX
185372,Vareebadd Phone,1,400.0,2022-01-01 17:50:00,187 Spruce St,Boston,MA
185372,Bose SoundSport Headphones,1,99.99,2022-01-01 17:50:00,187 Spruce St,Boston,MA
185409,Wired Headphones,2,11.99,2022-01-16 10:04:00,14 North St,Seattle,WA
185412,Apple Airpods Headphones,1,150.0,2022-01-24 09:11:00,470 12th St,Los Angeles,CA
185421,USB-C Charging Cable,2,11.95,2022-01-30 20:12:00,584 9th St,Portland,OR
185438,34in Ultrawide Monitor,1,379.99,2022-01-23 19:27:00,589 5th St,San Francisco,CA
185440,AA Batteries (4-pack),4,3.84,2022-01-18 13:07:00,817 Jefferson St,San Francisco,CA
185441,AAA Batteries (4-pack),2,2.99,2022-01-30 14:00:00,87 Jefferson St,Seattle,WA
185449,Bose SoundSport Headphones,1,99.99,2022-01-06 21:32:00,205 Lakeview St,New York City,NY
185461,Wired Headphones,1,11.99,2022-01-30 11:08:00,296 Spruce St,San Francisco,CA
185463,Wired Headphones,2,11.99,2022-01-23 16:35:00,153 Johnson St,Dallas,TX
185467,Google Phone,1,600.0,2022-01-07 15:18:00,743 Lake St,Portland,ME
185480,AAA Batteries (4-pack),2,2.99,2022-01-11 23:25:00,833 Hill St,Boston,MA
185482,Apple Airpods Headphones,1,150.0,2022-01-16 19:20:00,580 Jefferson St,Seattle,WA
185489,USB-C Charging Cable,2,11.95,2022-01-17 20:17:00,798 12th St,Austin,TX
185490,Bose SoundSport Headphones,1,99.99,2022-01-29 20:55:00,856 10th St,Seattle,WA
185498,Vareebadd Phone,1,400.0,2022-01-29 12:57:00,838 Chestnut St,Boston,MA
185498,Bose SoundSport Headphones,1,99.99,2022-01-29 12:57:00,838 Chestnut St,Boston,MA
185512,Wired Headphones,4,11.99,2022-01-21 13:49:00,278 Elm St,Los Angeles,CA
185516,iPhone,1,800.0,2022-01-25 09:40:00,642 Washington St,Portland,ME
185524,USB-C Charging Cable,2,11.95,2022-01-11 19:10:00,673 9th St,Portland,OR
185526,Apple Airpods Headphones,1,150.0,2022-01-23 21:22:00,513 14th St,Boston,MA
185527,USB-C Charging Cable,2,11.95,2022-01-06 08:31:00,344 7th St,Los Angeles,CA
185553,Flatscreen TV,1,300.0,2022-01-24 21:58:00,649 Elm St,Seattle,WA
185555,27in 4K Gaming Monitor,1,389.99,2022-01-22 16:35:00,239 Jackson St,Los Angeles,CA
185562,Apple Airpods Headphones,1,150.0,2022-01-23 08:43:00,34 11th St,Portland,ME
185563,Wired Headphones,4,11.99,2022-01-29 20:10:00,613 West St,Boston,MA
185564,AA Batteries (4-pack),4,3.84,2022-01-15 17:32:00,278 Elm St,Dallas,TX
185577,Bose SoundSport Headphones,1,99.99,2022-01-16 11:14:00,607 12th St,Atlanta,GA
185579,USB-C Charging Cable,1,11.95,2022-01-23 00:00:00,827 Walnut St,Boston,MA
185593,Macbook Pro Laptop,1,1700.0,2022-01-19 18:48:00,203 Hill St,Seattle,WA
185603,AA Batteries (4-pack),4,3.84,2022-01-15 15:14:00,476 Hickory St,Portland,ME
185605,AAA Batteries (4-pack),2,2.99,2022-01-10 21:04:00,40 Lake St,Portland,ME
185614,iPhone,1,800.0,2022-01-06 22:25:00,863 Forest St,Seattle,WA
185616,iPhone,1,800.0,2022-01-23 22:57:00,486 Willow St,Atlanta,GA
185616,Apple Airpods Headphones,1,150.0,2022-01-23 22:57:00,486 Willow St,Atlanta,GA
185617,34in Ultrawide Monitor,1,379.99,2022-01-12 01:59:00,222 Cherry St,Portland,ME
185622,USB-C Charging Cable,1,11.95,2022-01-11 16:19:00,157 7th St,Portland,OR
185623,AAA Batteries (4-pack),1,2.99,2022-01-17 18:31:00,643 Center St,Austin,TX
185636,Lightning Charging Cable,2,14.95,2022-01-03 23:20:00,596 Walnut St,New York City,NY
185640,Lightning Charging Cable,2,14.95,2022-01-09 18:33:00,524 4th St,Seattle,WA
185648,27in FHD Monitor,1,149.99,2022-01-31 15:40:00,405 Adams St,Los Angeles,CA
185653,Apple Airpods Headphones,1,150.0,2022-01-19 06:27:00,140 Church St,Portland,OR
185653,Apple Airpods Headphones,1,150.0,2022-01-19 06:27:00,140 Church St,Portland,OR
185656,Wired Headphones,1,11.99,2022-01-30 15:15:00,149 Jefferson St,Portland,ME
185659,AAA Batteries (4-pack),4,2.99,2022-01-14 14:27:00,735 Madison St,San Francisco,CA
185662,Apple Airpods Headphones,1,150.0,2022-01-11 19:16:00,39 11th St,Dallas,TX
185671,AAA Batteries (4-pack),4,2.99,2022-01-07 22:34:00,651 Elm St,Austin,TX
185674,Lightning Charging Cable,1,14.95,2022-01-12 22:59:00,833 Willow St,Portland,OR
185679,USB-C Charging Cable,2,11.95,2022-01-12 11:59:00,668 Ridge St,Seattle,WA
185680,Bose SoundSport Headphones,1,99.99,2022-01-18 11:31:00,507 12th St,Seattle,WA
185694,Apple Airpods Headphones,1,150.0,2022-01-20 12:38:00,240 Spruce St,San Francisco,CA
185696,Wired Headphones,1,11.99,2022-01-07 15:45:00,80 Wilson St,Austin,TX
185706,Wired Headphones,2,11.99,2022-01-04 10:52:00,617 Wilson St,Austin,TX
185713,20in Monitor,1,109.99,2022-01-09 09:22:00,804 8th St,Portland,ME
185732,Bose SoundSport Headphones,1,99.99,2022-01-06 00:51:00,345 Spruce St,Dallas,TX
185734,USB-C Charging Cable,1,11.95,2022-01-08 16:01:00,284 Madison St,Los Angeles,CA
185743,27in FHD Monitor,1,149.99,2022-01-28 22:44:00,63 Madison St,San Francisco,CA
185751,Wired Headphones,1,11.99,2022-01-18 19:56:00,426 Main St,Atlanta,GA
185752,AA Batteries (4-pack),2,3.84,2022-01-22 09:58:00,993 Pine St,Seattle,WA
185760,Wired Headphones,1,11.99,2022-01-04 11:36:00,499 Sunset St,Austin,TX
185764,Wired Headphones,2,11.99,2022-01-31 17:05:00,483 Maple St,Dallas,TX
185766,Lightning Charging Cable,1,14.95,2022-01-19 00:40:00,951 North St,Portland,ME
185770,Flatscreen TV,1,300.0,2022-01-01 19:05:00,562 Dogwood St,Atlanta,GA
185785,Google Phone,1,600.0,2022-01-30 14:26:00,449 Madison St,Seattle,WA
185785,USB-C Charging Cable,2,11.95,2022-01-30 14:26:00,449 Madison St,Seattle,WA
185794,AAA Batteries (4-pack),4,2.99,2022-01-15 15:33:00,695 Walnut St,Seattle,WA
185798,ThinkPad Laptop,1,999.99,2022-01-24 16:34:00,233 Pine St,Boston,MA
185800,27in FHD Monitor,1,149.99,2022-01-23 23:53:00,449 Highland St,Portland,ME
185821,USB-C Charging Cable,2,11.95,2022-01-08 16:51:00,691 Maple St,San Francisco,CA
185837,Google Phone,1,600.0,2022-01-29 18:04:00,286 Main St,Boston,MA
185837,Wired Headphones,2,11.99,2022-01-29 18:04:00,286 Main St,Boston,MA
185846,ThinkPad Laptop,1,999.99,2022-01-19 14:27:00,691 Center St,San Francisco,CA
185848,Lightning Charging Cable,2,14.95,2022-01-19 00:39:00,619 Hill St,Austin,TX
185875,Lightning Charging Cable,1,14.95,2022-01-30 21:45:00,563 Hill St,Boston,MA
185878,Bose SoundSport Headphones,1,99.99,2022-01-02 23:12:00,176 River St,New York City,NY
185882,AAA Batteries (4-pack),1,2.99,2022-01-30 16:20:00,537 10th St,San Francisco,CA
185887,Wired Headphones,1,11.99,2022-01-21 16:49:00,883 Wilson St,Portland,ME
185888,AA Batteries (4-pack),2,3.84,2022-01-08 22:09:00,406 South St,Los Angeles,CA
185890,Bose SoundSport Headphones,1,99.99,2022-01-15 02:27:00,253 Jefferson St,San Francisco,CA
185891,Lightning Charging Cable,1,14.95,2022-01-25 19:30:00,748 5th St,Portland,OR
185901,USB-C Charging Cable,2,11.95,2022-01-28 17:34:00,108 13th St,Portland,OR
185906,AAA Batteries (4-pack),4,2.99,2022-01-25 22:44:00,594 Cedar St,Los Angeles,CA
185916,USB-C Charging Cable,2,11.95,2022-01-02 03:48:00,399 West St,Austin,TX
185926,Vareebadd Phone,1,400.0,2022-01-31 23:12:00,376 Cherry St,Austin,TX
185928,20in Monitor,1,109.99,2022-01-13 20:17:00,135 13th St,Seattle,WA
185932,20in Monitor,1,109.99,2022-01-16 12:11:00,278 Center St,Dallas,TX
185937,ThinkPad Laptop,1,999.99,2022-01-27 09:42:00,258 Cedar St,Los Angeles,CA
185940,Wired Headphones,1,11.99,2022-01-27 13:41:00,497 Adams St,Atlanta,GA
185940,Apple Airpods Headphones,1,150.0,2022-01-27 13:41:00,497 Adams St,Atlanta,GA
185942,ThinkPad Laptop,1,999.99,2022-01-31 14:22:00,550 Church St,Los Angeles,CA
185949,USB-C Charging Cable,1,11.95,2022-01-27 17:10:00,271 Willow St,Los Angeles,CA
185959,Lightning Charging Cable,1,14.95,2022-01-24 15:13:00,685 Walnut St,Atlanta,GA
